frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
435,0,0.000,0.88,1,0.28,0.00,0.22,0.00,0.00,0.15,0.56,0.12,0.25,0.00,0.41,0.73,0.23,0.00,1.49,0.70,0.32,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00
436,0,0.000,0.98,1,0.44,0.09,0.22,0.13,0.00,0.15,0.56,0.12,0.25,0.05,0.74,1.60,0.41,0.00,0.64,0.68,0.28,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00
437,0,0.000,0.88,1,0.20,0.09,0.00,0.13,0.00,0.10,0.16,0.24,0.55,0.47,0.33,1.21,0.18,0.00,0.58,0.82,0.28,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
438,0,0.000,0.98,1,0.21,0.09,0.00,0.13,0.21,0.69,0.05,0.13,0.30,0.47,0.33,1.85,0.21,0.00,0.00,0.56,0.13,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
439,0,0.000,0.98,1,0.04,0.00,0.00,0.00,0.32,0.69,0.05,0.46,0.30,0.56,0.00,1.06,0.66,0.04,0.02,0.20,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
440,0,0.000,0.88,1,0.23,0.00,0.07,0.00,0.32,0.88,0.10,0.53,0.03,0.14,0.00,1.12,0.66,0.04,0.63,0.06,0.18,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
441,0,0.000,0.98,1,0.22,0.00,0.07,0.00,0.11,0.28,0.05,0.53,0.12,0.14,0.00,0.49,0.63,0.04,1.32,0.34,0.18,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
442,0,0.000,0.98,1,0.51,0.00,0.51,0.00,0.00,0.28,0.05,0.20,0.12,0.00,0.10,0.07,0.00,0.00,1.64,0.36,0.37,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
443,0,0.000,0.93,1,0.29,0.00,0.44,0.00,0.00,0.37,0.00,0.00,0.09,0.26,0.10,0.39,0.00,0.00,1.02,0.76,0.41,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
444,0,0.000,0.88,1,0.29,0.00,0.44,0.00,0.00,0.80,0.00,0.24,0.00,0.32,0.10,0.52,0.00,0.00,0.69,0.83,0.43,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
445,0,0.000,0.82,1,0.29,0.65,0.68,0.00,0.00,1.21,0.00,0.24,0.00,0.32,0.00,0.52,0.00,0.01,0.71,1.29,0.33,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
446,0,0.000,0.88,1,0.29,0.65,1.21,0.00,0.05,0.84,0.00,0.45,0.36,0.06,0.49,1.57,0.00,0.40,0.71,0.89,0.15,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
447,0,0.000,0.98,1,0.39,0.65,1.82,0.00,0.06,0.41,0.00,0.21,0.36,0.19,0.49,1.43,0.00,0.40,0.92,0.88,0.76,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
448,0,0.000,0.88,1,0.10,0.27,1.35,0.00,0.06,0.03,0.00,0.21,0.36,0.41,0.49,1.60,0.00,0.41,1.15,0.99,0.84,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
449,0,0.000,0.88,1,0.31,0.27,1.25,0.00,0.01,0.28,0.00,0.00,0.13,0.51,0.00,0.56,0.09,0.02,1.27,0.99,0.81,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
450,0,0.000,0.77,1,0.21,0.27,0.85,0.00,0.00,0.47,0.31,0.16,0.22,0.32,0.00,0.74,0.09,0.02,1.00,1.75,0.17,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
451,0,0.000,0.88,1,0.21,0.09,0.65,0.60,0.00,0.45,0.31,0.33,0.22,0.09,0.00,0.90,0.09,0.00,1.21,1.75,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
452,0,0.000,0.88,1,0.00,0.09,0.21,0.60,0.00,0.20,0.31,0.33,0.20,0.00,0.00,0.71,0.00,0.06,1.09,1.88,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
453,0,0.000,0.88,1,0.10,0.09,0.00,0.60,0.00,0.11,0.25,0.17,0.12,0.00,0.00,0.76,0.07,0.06,1.18,1.02,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
454,0,0.000,0.88,1,0.10,0.00,0.16,0.00,0.02,0.10,0.25,0.35,0.12,0.00,0.61,1.00,0.07,0.34,0.72,0.71,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
455,0,0.000,0.88,1,0.10,0.43,0.16,0.21,0.02,0.10,0.25,0.35,0.00,0.29,0.61,0.83,0.07,0.28,0.72,0.74,0.84,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
456,0,0.000,0.88,1,0.00,0.43,0.16,0.21,0.02,0.00,0.08,0.35,0.12,0.40,0.61,0.60,0.64,0.28,0.57,0.72,0.88,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
457,0,0.000,0.88,1,0.00,0.43,0.06,0.21,0.00,0.00,0.16,0.55,0.12,0.95,0.91,0.08,0.64,0.65,0.25,0.37,0.88,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
458,0,0.000,0.98,1,0.00,0.00,0.10,0.00,0.00,0.23,0.55,0.70,0.12,0.66,0.91,0.46,0.68,0.69,0.25,0.88,0.23,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
459,0,0.000,0.88,1,0.00,0.00,0.10,0.00,0.00,0.23,0.48,0.70,0.28,0.70,1.10,1.07,0.04,1.14,0.00,0.95,0.20,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
460,0,0.000,0.93,1,0.05,0.00,0.30,0.00,0.00,0.23,0.39,0.30,0.35,0.28,0.20,1.28,0.04,0.48,0.48,1.72,0.20,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
461,0,0.000,0.98,1,0.05,0.00,0.25,0.00,0.00,0.00,0.00,0.14,0.35,0.28,0.19,1.05,0.00,0.44,1.21,1.18,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
462,0,0.000,0.88,1,0.25,0.00,0.32,0.00,0.00,0.00,0.00,0.14,0.06,0.12,0.00,1.10,0.00,0.00,1.21,0.90,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
463,0,0.000,0.88,1,0.20,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.23,0.11,0.00,1.12,0.28,0.02,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
464,0,0.000,0.98,1,0.26,0.25,0.21,0.00,0.00,0.00,0.21,0.21,0.00,0.00,0.00,1.26,0.11,0.20,0.48,0.46,0.24,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
465,0,0.000,0.88,1,0.22,0.25,0.42,0.00,0.00,0.00,0.21,0.21,0.00,0.52,0.59,0.59,0.11,0.93,1.37,1.27,0.39,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
466,0,0.000,0.77,1,0.22,0.25,0.29,0.00,0.00,0.00,0.21,0.21,0.00,0.52,0.91,0.56,0.37,1.33,1.60,1.12,0.37,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
467,0,0.000,0.98,1,0.16,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.95,0.60,0.37,1.40,1.93,1.28,0.15,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
468,0,0.000,0.88,1,0.34,0.26,0.01,0.60,0.00,0.00,0.27,0.29,0.00,0.45,0.85,0.82,0.37,0.83,1.03,0.48,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
469,0,0.000,0.98,1,0.34,0.26,0.55,0.60,0.00,0.19,0.55,0.62,0.03,0.51,0.53,0.73,0.00,0.71,0.80,0.60,0.67,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
470,0,0.000,0.82,1,0.34,0.26,0.58,0.60,0.00,0.19,0.55,0.71,0.39,0.88,0.49,0.65,0.00,0.75,0.38,0.48,0.85,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
471,0,0.000,0.98,1,0.02,0.00,1.20,0.00,0.41,1.03,0.43,0.47,0.39,0.69,0.00,1.13,0.24,0.79,0.42,0.68,1.20,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
472,0,0.000,0.88,1,0.02,0.28,0.65,0.00,0.41,0.84,0.19,0.37,0.93,1.14,0.03,1.34,0.24,0.59,0.04,0.56,0.68,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
473,0,0.000,0.88,1,0.02,0.28,1.00,0.00,0.92,1.53,0.59,0.92,0.91,0.96,0.05,1.32,0.39,0.29,0.55,0.44,0.50,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00
474,0,0.000,0.98,1,0.00,0.28,0.37,0.00,0.79,0.70,0.44,1.71,1.29,0.96,0.67,1.64,0.50,0.63,0.72,0.82,0.15,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00
475,0,0.000,0.88,1,0.00,0.00,0.37,0.00,0.79,0.74,0.51,1.78,0.72,0.49,0.82,1.51,0.50,0.54,0.72,0.82,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
476,0,0.000,0.93,1,0.00,0.00,0.00,0.00,0.27,0.05,0.10,1.14,0.38,0.05,0.80,1.38,0.36,0.54,0.21,0.58,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
477,0,0.000,0.68,0,0.45,0.00,0.00,0.00,0.00,0.21,0.10,0.29,0.00,0.05,0.25,1.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
478,0,0.000,0.88,1,0.71,0.00,0.18,0.39,0.15,0.26,0.07,0.45,0.19,0.05,0.26,0.97,0.00,0.00,0.51,0.00,0.08,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
479,0,0.000,0.88,1,0.71,0.00,0.18,0.39,0.27,0.70,0.31,0.45,0.19,0.05,0.26,1.62,0.00,0.00,0.74,0.34,0.08,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
480,0,0.000,0.88,1,0.26,0.00,0.18,0.84,0.27,0.53,0.31,0.45,0.19,0.12,0.19,1.12,0.00,0.00,0.74,0.34,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
481,0,0.000,0.82,1,0.31,0.45,0.00,0.45,0.13,0.44,0.24,0.00,0.00,0.33,0.00,0.87,0.00,0.03,0.62,0.89,0.17,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
482,0,0.000,0.88,1,0.42,0.45,0.00,0.45,0.00,0.00,0.00,0.00,0.00,1.13,0.54,0.73,0.00,0.63,1.17,1.27,0.18,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
483,0,0.000,0.88,1,0.42,0.45,0.33,0.17,0.07,0.22,0.00,0.06,0.00,1.06,0.54,0.99,0.28,0.83,1.17,1.78,0.19,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
484,0,0.000,0.77,1,0.40,0.00,0.63,0.17,0.07,0.24,0.00,0.14,0.00,0.80,0.54,1.48,0.50,0.79,1.14,1.25,0.02,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
485,0,0.000,0.93,1,0.63,0.26,0.98,0.17,0.07,0.24,0.00,0.20,0.00,0.00,0.20,1.45,0.50,0.20,0.59,0.59,0.01,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
486,0,0.000,0.88,1,0.63,0.26,0.65,0.00,0.16,0.01,0.00,0.13,0.13,0.10,0.20,1.19,0.22,0.11,1.17,0.50,0.14,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
487,0,0.000,0.88,1,0.53,0.26,0.52,0.00,0.16,0.05,0.02,0.06,0.13,0.10,0.20,0.96,0.00,0.11,1.40,0.47,0.20,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
488,0,0.000,0.88,1,0.19,0.00,0.37,0.00,0.25,0.05,0.08,0.50,0.13,0.17,0.07,1.31,0.12,0.13,1.47,0.99,0.28,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
489,0,0.000,0.98,1,0.41,0.00,0.37,0.00,0.24,0.05,0.08,1.53,0.00,0.08,1.73,2.28,1.15,0.01,2.41,0.57,0.14,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
490,0,0.000,0.98,1,1.17,0.29,0.20,0.00,0.34,0.12,0.06,1.53,0.01,0.08,2.00,2.24,1.15,0.01,2.29,0.76,0.08,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
491,0,0.000,0.88,1,1.17,0.29,0.53,0.00,0.48,0.41,0.00,1.04,0.01,0.01,3.20,2.81,1.03,0.00,2.09,1.06,0.01,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
492,0,0.000,0.98,1,1.06,0.29,0.53,0.00,0.33,0.44,0.00,0.37,0.01,0.01,1.97,2.09,0.51,0.00,0.84,2.11,0.18,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
493,0,0.000,0.98,1,0.27,0.00,0.92,0.00,0.23,0.32,0.06,0.50,0.00,0.31,1.88,2.76,0.51,0.00,0.38,1.92,0.18,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
494,0,0.000,0.88,1,0.27,0.00,0.39,0.00,0.00,0.03,0.07,0.50,0.09,0.31,0.72,1.36,0.55,0.00,0.27,1.05,0.26,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495,0,0.000,0.88,1,0.71,0.38,0.39,0.09,0.00,0.00,0.07,0.13,0.09,0.32,0.61,1.29,0.04,0.00,0.27,0.00,0.09,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
496,0,0.000,0.93,1,0.59,0.38,0.00,0.09,0.00,0.00,0.00,0.00,0.18,0.01,0.43,0.33,0.04,0.00,0.86,0.00,0.09,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
497,0,0.000,0.98,1,0.59,0.38,0.00,0.09,0.06,0.00,0.00,0.00,0.13,0.34,0.31,0.56,0.00,0.00,1.35,0.27,0.16,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
498,0,0.000,0.88,1,0.03,0.00,0.23,0.00,0.25,0.00,0.00,0.12,0.26,0.38,0.00,0.88,0.00,0.00,1.34,0.27,0.16,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
499,0,0.000,0.77,1,0.00,0.00,0.53,0.05,0.37,0.36,0.00,0.69,0.25,0.43,0.00,0.99,0.00,0.00,1.11,0.90,0.58,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
500,0,0.000,0.88,1,0.26,0.06,0.60,0.07,0.32,0.52,0.00,0.74,0.39,0.10,0.56,1.69,0.00,0.00,0.81,1.46,0.42,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
501,0,0.000,0.88,1,0.26,0.06,0.41,0.07,0.13,0.55,0.20,0.61,0.26,0.05,0.86,1.48,0.00,0.11,0.54,1.46,0.42,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
502,0,0.000,0.82,1,0.69,0.06,0.10,0.02,0.04,0.59,0.20,0.18,0.19,0.10,0.86,1.76,0.11,0.10,0.50,1.33,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
503,0,0.000,0.98,1,0.43,0.00,0.42,0.00,0.04,0.43,0.20,0.13,0.01,0.10,0.29,1.19,0.25,0.10,0.57,0.99,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
504,0,0.000,0.88,1,0.64,0.00,0.59,0.00,0.23,0.75,0.06,0.13,0.25,0.15,0.02,1.43,0.25,0.00,0.82,1.44,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
505,0,0.000,0.88,1,0.28,0.00,0.68,0.00,0.19,0.35,0.19,0.00,0.25,0.05,0.02,1.94,0.13,0.22,0.92,1.34,0.11,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
506,0,0.000,0.88,1,0.28,0.00,0.30,0.00,0.39,0.35,0.19,0.00,0.25,0.92,0.65,1.72,0.00,1.27,1.06,1.80,0.80,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
507,0,0.000,0.88,1,0.06,0.13,0.09,0.00,0.27,0.00,0.13,0.00,0.00,1.16,0.63,1.03,0.00,1.27,1.23,2.50,1.06,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
508,0,0.000,0.98,1,0.00,0.13,0.00,0.00,0.27,0.00,0.00,0.00,0.08,1.16,0.63,0.24,0.00,1.08,0.81,2.39,0.96,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
509,0,0.000,0.93,1,0.00,0.13,0.56,0.00,0.23,0.46,0.26,0.65,0.27,0.43,0.00,0.34,0.12,0.02,0.82,1.58,0.39,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
510,0,0.000,0.88,1,0.01,0.11,1.06,0.00,0.53,0.92,0.32,1.26,0.64,0.74,0.00,0.58,0.12,0.04,0.85,0.59,0.46,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
511,0,0.000,0.98,1,0.13,0.11,1.06,0.35,0.53,0.94,0.48,1.32,0.56,0.88,0.11,1.14,0.12,0.02,0.85,0.30,0.74,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
512,0,0.000,0.93,1,0.65,0.39,0.83,0.52,0.54,0.57,0.22,0.82,0.45,0.74,0.32,1.73,0.22,0.02,0.89,0.15,0.62,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
513,0,0.000,0.77,1,0.66,0.47,0.33,0.52,0.16,0.11,0.16,0.22,0.08,0.13,0.32,2.04,0.22,0.00,0.65,0.39,0.28,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
514,0,0.000,0.93,1,0.53,0.47,0.33,0.18,0.51,0.57,0.08,0.76,0.57,0.19,0.21,1.36,0.22,0.00,1.16,0.39,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
515,0,0.000,0.98,1,0.02,0.19,0.39,0.00,0.34,0.48,0.08,0.77,0.48,0.58,0.19,0.70,0.00,0.11,0.80,1.28,0.11,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
516,0,0.000,0.88,1,0.00,0.00,0.39,0.00,0.35,0.48,0.08,0.82,0.48,0.86,0.19,0.71,0.00,0.25,0.59,0.90,0.21,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
517,0,0.000,0.98,1,0.00,0.00,0.39,0.00,0.01,0.00,0.14,0.22,0.00,0.73,0.28,1.52,0.00,0.28,0.08,0.90,0.21,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
518,0,0.000,0.93,1,0.00,0.00,0.00,0.00,0.01,0.30,0.14,0.07,0.00,0.37,0.09,1.44,0.00,0.59,0.00,0.32,0.25,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
519,0,0.000,0.88,1,0.19,0.00,0.04,0.00,0.03,0.50,0.43,0.35,0.00,0.09,0.30,1.69,0.13,0.74,0.00,0.48,0.16,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520,0,0.000,0.88,1,0.30,0.41,0.45,0.23,0.41,0.50,0.28,0.91,0.12,0.44,0.29,1.13,0.43,0.94,0.00,1.11,0.16,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
521,0,0.000,0.88,1,1.07,1.02,0.45,1.11,0.41,0.20,0.28,0.91,0.12,0.41,0.29,1.16,0.43,0.51,0.65,1.92,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
522,0,0.000,0.93,1,1.56,1.02,0.71,1.11,0.57,0.00,0.00,0.98,0.12,0.41,0.54,1.22,0.38,0.23,0.65,2.04,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
523,0,0.000,0.98,1,1.87,0.61,0.33,0.88,0.20,0.00,0.00,0.51,0.00,0.00,1.05,1.15,0.31,0.00,0.83,1.41,0.07,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
