frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
90,0,0.000,0.88,1,0.03,0.00,0.24,0.00,2.26,2.05,0.22,1.78,1.75,1.32,0.45,1.19,1.18,0.01,0.76,0.70,0.48,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
91,0,0.000,0.98,1,0.00,0.00,0.24,0.00,2.19,2.24,0.22,1.86,1.69,1.61,0.40,0.73,0.85,0.01,1.20,0.40,0.05,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
92,0,0.000,0.98,1,0.35,0.04,0.09,0.00,1.96,1.43,0.11,1.76,1.99,1.31,0.40,1.15,0.15,0.01,1.12,0.16,0.05,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
93,0,0.000,0.88,1,0.40,0.04,0.09,0.00,1.43,1.35,0.08,1.28,1.76,1.03,0.01,0.77,0.15,0.00,0.95,0.62,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94,0,0.000,0.98,1,0.40,0.04,0.13,0.00,1.70,0.98,0.08,0.92,1.80,0.78,0.00,0.51,0.00,0.00,0.36,1.01,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
95,0,0.000,0.98,1,0.47,0.00,0.04,0.00,1.28,0.35,0.00,0.65,1.61,0.95,0.00,0.09,0.00,0.00,0.50,1.07,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
96,0,0.000,0.98,1,0.63,0.58,0.48,0.30,1.24,1.02,0.00,1.22,1.37,1.05,0.21,0.76,1.07,0.00,0.37,1.21,0.43,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
97,0,0.000,0.88,1,0.63,0.58,0.90,0.30,0.77,0.83,0.14,1.36,0.98,1.17,0.45,1.22,1.07,0.07,0.63,1.34,0.44,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
98,0,0.000,0.98,1,0.21,0.58,0.96,0.30,0.53,1.22,0.24,1.16,0.81,0.45,0.53,1.54,1.07,0.07,0.34,1.86,0.96,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
99,0,0.000,0.77,1,0.00,0.00,0.57,0.00,0.99,0.93,0.24,0.75,0.87,0.56,0.37,1.14,0.25,0.07,0.45,1.63,0.54,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
100,0,0.000,0.93,1,0.55,0.23,0.23,0.00,1.09,1.68,0.10,0.76,1.25,1.01,0.16,1.18,0.39,0.00,0.24,1.58,0.67,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
101,0,0.000,0.98,1,0.55,0.23,0.17,0.00,1.30,1.14,0.00,0.95,1.15,1.06,0.08,1.41,0.39,0.00,0.24,1.21,0.15,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
102,0,0.000,0.98,1,0.96,0.51,0.12,0.00,1.07,1.21,0.00,1.33,1.48,1.32,0.03,1.23,0.33,0.00,0.55,0.88,0.15,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
103,0,0.000,0.98,1,0.42,0.28,0.34,0.00,1.15,1.53,0.29,1.46,1.17,0.84,0.00,1.62,0.19,0.00,0.71,1.33,0.44,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00
104,0,0.000,0.93,1,0.42,0.28,0.52,0.00,1.50,1.95,0.29,2.11,1.50,1.75,0.00,1.31,0.24,0.24,0.74,1.56,0.44,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00
105,0,0.000,0.98,1,0.57,0.30,0.93,0.19,1.55,1.53,0.29,1.67,1.06,1.28,0.27,1.58,0.05,0.24,0.59,1.78,0.44,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00
106,0,0.000,0.88,1,0.57,0.30,0.62,0.19,1.43,1.11,0.00,1.31,1.09,1.30,0.27,0.66,0.84,0.24,0.76,1.45,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
107,0,0.000,0.98,1,1.00,0.33,0.44,0.21,1.21,0.81,0.00,0.67,0.85,0.46,0.32,1.07,0.78,0.00,0.73,1.67,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00
108,0,0.000,0.98,1,0.95,0.33,0.03,0.02,0.99,0.80,0.00,0.42,1.15,0.95,0.06,0.65,0.79,0.00,0.70,1.37,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
109,0,0.000,0.93,1,0.97,0.33,0.00,0.02,0.88,0.38,0.01,0.35,1.08,0.94,0.06,1.21,0.28,0.00,0.26,1.16,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
110,0,0.000,0.93,1,1.08,0.71,0.00,0.00,1.00,0.77,0.01,0.62,1.16,0.91,0.20,0.56,0.28,0.00,0.26,0.44,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
111,0,0.000,0.98,1,0.95,0.65,0.00,0.00,0.83,1.18,0.01,0.62,0.96,0.56,0.20,0.79,0.28,0.00,0.15,0.58,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
112,0,0.000,0.98,1,0.97,0.65,0.01,0.00,0.74,1.22,0.00,0.70,0.81,0.25,0.41,0.52,0.16,0.00,0.15,0.46,0.23,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
113,0,0.000,0.98,1,0.43,0.23,0.01,0.00,0.40,0.90,0.00,0.70,0.92,0.74,0.25,1.17,0.16,0.04,0.15,0.62,0.23,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
114,0,0.000,0.98,1,0.29,0.02,0.01,0.23,0.72,0.72,0.00,1.00,1.32,0.80,0.25,1.35,0.16,0.04,0.57,0.48,0.23,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
115,0,0.000,0.98,1,0.24,0.02,0.17,0.31,1.18,0.83,0.00,0.94,1.86,1.22,0.04,1.24,0.05,0.04,0.99,0.82,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
116,0,0.000,0.93,1,0.38,0.02,0.17,0.35,1.41,1.66,0.01,0.91,1.61,0.64,0.03,0.63,0.06,0.00,1.11,0.74,0.15,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
117,0,0.000,0.98,1,0.26,0.00,0.17,0.12,1.38,1.82,0.01,0.61,1.42,1.00,0.18,0.37,0.06,0.02,0.53,0.97,0.15,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
118,0,0.000,0.82,1,0.26,0.00,0.02,0.04,1.05,2.03,0.01,1.05,1.26,1.07,0.18,0.34,0.05,0.02,0.29,1.01,0.15,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
119,0,0.000,0.98,1,0.12,0.18,0.42,0.00,1.49,1.87,0.17,0.99,1.53,1.52,0.83,1.41,0.18,0.38,0.17,1.02,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
120,0,0.000,0.88,1,0.00,0.18,0.42,0.00,1.82,1.78,0.26,1.15,1.63,0.95,0.91,1.70,0.34,0.36,0.90,1.63,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
121,0,0.000,0.93,1,0.61,0.18,1.00,0.00,2.08,1.96,0.26,0.89,1.56,0.69,0.91,1.84,0.30,0.36,0.73,1.18,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
122,0,0.000,0.98,1,0.61,0.00,0.70,0.00,1.71,1.69,0.09,0.59,1.69,0.47,0.23,1.64,0.53,0.37,1.12,1.37,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
123,0,0.000,0.98,1,0.61,0.00,0.70,0.00,1.89,2.16,0.00,1.07,2.02,0.62,0.04,1.20,0.36,0.42,1.13,0.52,0.30,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
124,0,0.000,0.98,1,0.00,0.00,0.10,0.00,2.01,1.91,0.11,1.28,2.44,0.91,0.11,1.03,0.36,0.73,1.13,0.28,0.30,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
125,0,0.000,0.93,1,0.00,0.00,0.00,0.00,1.94,1.37,0.11,1.68,1.88,1.10,0.26,0.72,0.65,0.77,0.74,0.45,0.76,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
126,0,0.000,0.77,1,0.40,0.00,0.70,0.05,1.34,0.79,0.18,1.48,1.13,1.46,0.70,1.67,0.84,0.76,0.00,0.63,0.74,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
127,0,0.000,0.98,1,0.40,0.00,0.70,0.23,0.66,0.27,0.07,0.90,0.49,1.53,0.63,1.91,0.84,0.44,0.00,0.86,0.74,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
128,0,0.000,0.98,1,0.61,0.00,1.30,0.23,1.23,1.77,0.07,0.91,1.18,1.20,0.47,1.58,0.30,0.04,0.62,1.00,0.28,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
129,0,0.000,0.98,1,0.30,0.00,0.61,0.17,1.58,2.20,0.00,1.33,1.49,1.18,0.17,0.86,0.13,0.00,1.11,1.31,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
130,0,0.000,0.98,1,0.30,0.00,0.91,0.14,2.16,2.44,0.00,2.11,1.92,1.20,0.17,1.28,0.13,0.06,1.27,1.38,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
131,0,0.000,0.88,1,0.54,0.00,0.36,0.14,1.18,0.91,0.00,1.93,1.46,1.12,0.42,1.33,0.02,0.06,1.00,1.21,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
132,0,0.000,0.82,1,0.74,0.00,0.80,0.14,0.75,0.24,0.00,1.90,1.28,1.42,0.58,2.15,0.00,0.14,0.51,0.73,0.12,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00
133,0,0.000,0.98,1,0.74,0.00,0.86,0.00,1.07,0.71,0.00,1.92,1.53,1.37,0.58,1.73,0.19,0.08,1.18,0.94,0.19,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
134,0,0.000,0.98,1,0.30,0.00,0.80,0.00,1.83,1.26,0.18,1.65,1.79,1.62,0.33,1.40,0.30,0.08,1.29,0.52,0.27,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
135,0,0.000,0.98,1,0.00,0.00,0.36,0.00,2.19,1.72,0.18,0.96,1.91,1.04,0.38,0.74,0.40,0.19,1.29,0.57,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
136,0,0.000,0.98,1,0.10,0.00,0.00,0.29,1.47,1.19,0.18,0.37,1.42,0.92,0.38,0.87,0.21,0.69,0.61,1.10,0.10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
137,0,0.000,0.98,1,0.41,0.00,0.11,0.29,0.71,0.98,0.00,0.35,0.99,0.76,0.40,1.84,0.10,0.69,0.25,1.82,0.01,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
138,0,0.000,0.98,1,0.57,0.43,0.11,0.35,0.60,0.56,0.00,0.77,1.47,1.07,0.02,1.63,0.00,0.50,0.60,1.94,0.01,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
139,0,0.000,0.93,1,0.62,0.46,0.11,0.07,0.95,0.37,0.00,1.19,1.92,0.99,0.02,1.45,0.00,0.00,0.46,0.89,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
140,0,0.000,0.93,1,0.54,0.79,0.06,0.07,1.27,0.94,0.00,1.59,2.34,1.63,0.00,0.76,0.21,0.00,0.73,0.73,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
141,0,0.000,0.93,1,0.37,0.36,0.06,0.01,0.89,0.89,0.00,1.65,1.70,1.72,0.00,1.31,0.21,0.00,0.39,0.99,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
142,0,0.000,0.93,1,0.22,0.33,0.06,0.00,0.88,1.15,0.00,1.57,1.40,1.74,0.08,1.45,0.21,0.00,0.58,0.99,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
143,0,0.000,0.93,1,0.00,0.00,0.03,0.22,0.87,0.26,0.00,1.62,1.26,1.61,0.08,1.54,0.00,0.00,0.36,0.71,0.04,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
144,0,0.000,0.98,1,0.00,0.00,0.16,0.22,1.05,0.32,0.03,1.44,1.29,1.18,0.20,1.60,0.00,0.00,0.55,0.27,0.15,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
145,0,0.000,0.98,1,0.16,0.00,0.16,0.22,1.04,0.23,0.03,1.18,1.35,1.31,0.12,1.14,0.00,0.00,0.54,0.27,0.46,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
146,0,0.000,0.93,1,0.16,0.00,0.16,0.00,1.39,0.23,0.27,1.37,1.66,1.18,0.12,1.07,0.00,0.00,1.02,0.46,0.43,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
147,0,0.000,0.98,1,0.16,0.20,0.03,0.00,1.64,0.67,0.25,1.29,2.02,1.45,0.00,0.30,0.00,0.00,1.12,0.58,0.74,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
148,0,0.000,0.98,1,0.00,0.20,0.03,0.00,1.80,0.49,0.25,1.66,2.26,1.37,0.18,0.54,0.12,0.00,1.43,1.03,0.79,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
149,0,0.000,0.88,1,0.00,0.20,0.09,0.00,1.85,0.91,0.05,1.39,2.23,1.06,0.53,0.70,0.12,0.00,0.81,0.57,0.79,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
150,0,0.000,0.98,1,0.09,0.00,0.09,0.00,1.54,0.43,0.05,1.36,2.26,0.58,0.65,1.46,0.12,0.03,0.51,0.83,0.36,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
151,0,0.000,0.93,1,0.68,0.00,0.09,0.00,1.38,1.49,0.05,1.08,2.05,0.62,0.47,1.22,0.03,0.03,0.72,0.72,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
152,0,0.000,0.93,1,0.68,0.00,0.02,0.00,1.26,1.79,0.00,1.07,2.03,0.81,0.12,0.90,0.34,0.03,1.17,0.74,0.20,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
153,0,0.000,0.98,1,0.58,0.00,0.02,0.14,1.47,2.08,0.00,1.26,1.75,0.81,0.01,0.67,0.34,0.44,1.45,0.56,0.45,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
154,0,0.000,0.88,1,0.20,0.00,0.02,0.43,1.12,1.08,0.00,1.02,1.36,0.64,0.14,1.61,0.67,0.68,0.78,0.95,0.47,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
155,0,0.000,0.88,1,0.20,0.00,0.00,0.43,0.83,0.68,0.00,0.95,1.41,0.61,0.14,1.47,0.36,0.68,0.91,0.92,0.27,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
156,0,0.000,0.98,1,0.35,0.00,0.02,0.35,0.78,0.38,0.05,1.16,1.32,1.34,0.36,1.38,0.67,0.24,0.81,0.72,0.01,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
157,0,0.000,0.98,1,0.14,0.00,0.05,0.05,1.02,0.82,0.05,1.47,1.38,1.17,0.51,1.29,0.75,0.27,0.75,0.23,0.33,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
158,0,0.000,0.98,1,0.14,0.00,0.05,0.05,0.70,0.81,0.05,1.17,0.70,0.95,0.99,1.99,0.75,0.54,0.17,0.23,0.33,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
159,0,0.000,0.98,1,0.00,0.00,0.04,0.00,0.82,1.05,0.00,0.67,1.16,0.39,0.75,1.78,0.45,0.54,0.17,0.23,0.33,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
160,0,0.000,0.93,1,0.00,0.33,0.54,0.38,0.70,0.55,0.00,0.92,1.41,0.72,0.57,1.75,0.54,0.52,0.17,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
161,0,0.000,0.88,1,1.00,1.27,0.82,0.38,1.02,0.78,0.20,0.92,1.54,0.84,0.09,1.37,0.54,0.24,0.17,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
162,0,0.000,0.98,1,1.00,1.27,0.82,0.38,1.07,0.75,0.20,1.10,1.45,1.28,0.40,1.27,0.54,0.24,0.22,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
163,0,0.000,0.88,1,1.72,1.01,0.28,0.16,0.77,0.92,0.20,0.42,0.85,0.83,0.31,0.92,0.20,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
164,0,0.000,0.82,1,0.72,0.06,0.00,0.16,1.14,0.51,0.06,1.12,1.41,1.10,0.47,0.91,0.20,0.00,0.49,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
165,0,0.000,0.98,1,0.72,0.06,0.00,0.16,1.28,0.40,0.06,1.39,1.62,1.18,0.16,1.31,0.48,0.00,1.07,0.55,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
166,0,0.000,0.93,1,0.34,0.25,0.15,0.00,1.27,0.67,0.06,2.09,1.77,2.08,0.16,1.45,0.32,0.06,0.85,1.04,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
167,0,0.000,0.98,1,0.54,0.25,0.28,0.00,0.80,0.61,0.00,2.11,1.35,1.67,0.16,1.30,0.32,0.06,0.82,1.04,0.10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
168,0,0.000,0.82,1,0.88,0.25,0.39,0.54,0.70,0.66,0.00,2.00,1.16,1.30,0.16,0.94,0.05,0.06,0.66,0.84,0.29,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
169,0,0.000,0.98,1,0.54,0.00,0.33,0.54,1.49,0.41,0.00,1.96,1.86,0.67,0.18,0.99,0.03,0.16,0.95,0.81,0.37,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
170,0,0.000,0.93,1,0.35,0.00,0.20,0.54,1.58,0.34,0.19,1.44,2.02,0.97,0.02,0.87,0.03,0.16,0.97,0.83,0.29,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
171,0,0.000,0.88,1,0.15,0.00,0.26,0.00,1.45,0.30,0.19,1.40,2.08,1.46,0.07,0.68,0.03,0.16,0.99,0.53,0.20,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
172,0,0.000,0.98,1,0.74,0.14,0.59,0.00,1.10,0.47,0.19,1.29,1.84,1.70,0.10,0.03,0.00,0.00,1.22,0.07,0.57,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
173,0,0.000,0.98,1,0.74,0.14,0.85,0.00,1.30,1.04,0.02,1.14,1.67,1.62,0.23,0.19,0.00,0.00,1.20,0.05,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
174,0,0.000,0.98,1,0.59,0.14,0.69,0.00,1.42,1.14,0.02,0.63,1.61,1.15,0.36,0.47,0.19,0.07,0.73,0.00,0.45,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
175,0,0.000,0.98,1,0.00,0.00,0.49,0.00,1.83,1.23,0.02,0.73,1.95,1.14,0.30,0.60,0.19,0.07,0.44,0.17,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
176,0,0.000,0.93,1,0.26,0.68,0.48,0.14,1.40,0.67,0.00,0.99,2.17,1.04,0.25,0.89,0.23,0.07,0.98,0.65,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
177,0,0.000,0.88,1,0.26,0.68,0.63,0.16,1.96,0.92,0.10,1.63,2.35,1.12,0.08,1.24,0.04,0.13,0.93,1.07,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
178,0,0.000,0.98,1,0.26,0.68,0.76,0.16,1.68,1.14,0.40,1.37,1.77,0.86,0.38,1.46,0.37,0.21,0.69,1.17,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
